"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"168","#MDM: Mobile device management Part 3 of 6: @JAMFSoftware's #Casper Suite #edtech #edutech #tech #ios #android http://t.co/II7YnFONpa",FALSE,0,NA,2015-04-14 16:23:55,FALSE,NA,"588014833255243776",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","STCNtech",0,FALSE,FALSE,NA,NA
"169","#MDM: Mobile device management Part 3 of 6: @JAMFSoftware's #Casper Suite #edtech #edutech #tech #ios #android http://t.co/iSyD02DeOe",FALSE,1,NA,2015-04-14 16:23:45,FALSE,NA,"588014789655453696",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",0,FALSE,FALSE,NA,NA
"170","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-14 16:03:05,FALSE,NA,"588009587514724355",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"171","#Linkedin's Purchase Of http://t.co/hKdb0ymVbO Is The Best Money It'll Ever Spend http://t.co/cO3ZCbwT1r #edutech #tech",FALSE,1,NA,2015-04-14 16:00:03,FALSE,NA,"588008825002790913",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","SSLacey",0,FALSE,FALSE,NA,NA
"172","Teachers: get 1-stop PD in tech integration: tools &amp; understandings &amp; pedagogy. https://t.co/c98v0SmfFt #ntchat #edtools #edutech",FALSE,0,NA,2015-04-14 15:59:15,FALSE,NA,"588008625857257472",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jamesrolle",0,FALSE,FALSE,NA,NA
"173","Pre-K Letters and Numbers tracing app is now available on #Android http://t.co/NaFaWHNkvF #preschooler #parents #moms #edutech",FALSE,0,NA,2015-04-14 15:57:31,FALSE,NA,"588008187737022465",NA,"<a href=""http://www.brightstartapps.com"" rel=""nofollow"">New Posting App</a>","brightstartapps",0,FALSE,FALSE,NA,NA
"174","edWeb launches video site for on-demand PD http://t.co/Xy5podinxb #GoogleEdu #EduTech #chromebook",FALSE,0,NA,2015-04-14 15:48:13,FALSE,NA,"588005848670175232",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","TylerUX_",0,FALSE,FALSE,NA,NA
"175","Blackboard Snags Remote-Learner UK in Its Seventh Acquisition in a Year http://t.co/8iaTuHXRvd #GAFE #EdChat #edchat #EduTech",FALSE,0,NA,2015-04-14 15:47:37,FALSE,NA,"588005698560249856",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","AzaS_LA",0,FALSE,FALSE,NA,NA
"176","5 steps for creating a custom makerspace http://t.co/xSYZVY0O20 #EdTech #EduTech #k12 #edtech",FALSE,1,NA,2015-04-14 15:46:52,FALSE,NA,"588005507400630272",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","Chris_GG_LA",0,FALSE,FALSE,NA,NA
"177","Faster learning progress seen in first Common Core state http://t.co/mkMbI7QeGn #EduTech #chromebooks #GAFE #k12",FALSE,0,NA,2015-04-14 15:46:37,FALSE,NA,"588005444515422208",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","Advait_LA",2,FALSE,FALSE,NA,NA
"178","RT @mediendidaktik: Looking forward to #DDD2015 Digital Didactical Designs hosted by @isaja http://t.co/1aGpq55F95 #wearables #edutech #ple¡­",FALSE,0,NA,2015-04-14 15:30:41,FALSE,NA,"588001434861436929",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","IsaJa",4,TRUE,FALSE,NA,NA
"179","Behind the (Not So) Hidden EduTech Agenda: http://t.co/bR3h06fAQq transforming what is taught, why, and how #edutech #edtech",FALSE,0,NA,2015-04-14 14:53:26,FALSE,NA,"587992061485395968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EduTechJobs",0,FALSE,FALSE,NA,NA
"180","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 14:44:01,FALSE,NA,"587989691145789440",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"181","RT @LSPARKGlobal: Marriage of cloud and big data suited to #edutech - #MeetMarcYi fireside chat",FALSE,0,NA,2015-04-14 14:40:12,FALSE,NA,"587988732017561600",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","StartUPTheMkt",1,TRUE,FALSE,NA,NA
"182","Marriage of cloud and big data suited to #edutech - #MeetMarcYi fireside chat",FALSE,2,NA,2015-04-14 14:39:46,FALSE,NA,"587988620449095680",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LSPARKGlobal",1,FALSE,FALSE,NA,NA
"183","EDUCHAT | 3 Careful questions on what digital education means for South Africa http://t.co/uctZwr4IX6 #Edutech #Education",FALSE,0,NA,2015-04-14 14:35:19,FALSE,NA,"587987501731708928",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","GwfOnline",0,FALSE,FALSE,NA,NA
"184","4 ways Apple may soon solve the iPad deployment headache -  http://t.co/sNLdCIulS0 via @eschoolnews #edutech #educhat #dbbipad",FALSE,0,NA,2015-04-14 14:10:48,FALSE,NA,"587981333256921088",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","09AGL",0,FALSE,FALSE,NA,NA
"185","Good at Geography? Take a Geography quiz at http://t.co/wl2HlqXCn9 and see where your score ranks. #edutech #GCSE #kidlit",FALSE,0,NA,2015-04-14 14:05:26,FALSE,NA,"587979983827537920",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","HiFikidsDotCom",0,FALSE,FALSE,NA,NA
"186","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-14 14:02:14,FALSE,NA,"587979175140560898",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"187","#dbbipad #edutech BYOD in Schools - Now What? Australian based Article.
http://t.co/N6oHV2SGvb",FALSE,0,NA,2015-04-14 13:44:47,FALSE,NA,"587974786900439040",NA,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>","09AGL",0,FALSE,FALSE,NA,NA
"188","RT @baseg25: #techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #t¡­",FALSE,0,NA,2015-04-14 13:42:00,FALSE,NA,"587974085361012736",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","keg2014gek",2,TRUE,FALSE,NA,NA
"189","RT @baseg25: #techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #t¡­",FALSE,0,NA,2015-04-14 13:41:36,FALSE,NA,"587973984488042496",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Enlightenedmoma",2,TRUE,FALSE,NA,NA
"190","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 13:40:57,FALSE,NA,"587973820969054208",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",2,FALSE,FALSE,NA,NA
"191","Digital aids: students reveal ¡®benefits¡¯ of technology http://t.co/8EWkyIrnXf via @timeshighered #edutech #education",FALSE,0,NA,2015-04-14 12:15:39,FALSE,NA,"587952355901100033",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","V_Classroom",0,FALSE,FALSE,NA,NA
"192","10 Ways to Foster An Entrepreneurial Mindset #ASCDpolicy #edpolicy #edtech #edutech #K12 #highered http://t.co/bCV7zjBn1s",FALSE,0,NA,2015-04-14 11:45:33,FALSE,NA,"587944779540996096",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","WalterinDC",1,FALSE,FALSE,NA,NA
"193","Tech Tip Tuesday - Check out my blog on #Google Tips http://t.co/QJUvskeR2W #GafeChat #GoogleEDU #WeAreDavies #Edutech #etcoaches",FALSE,0,NA,2015-04-14 11:36:54,FALSE,NA,"587942602139426817",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","The_Tech_Lady",0,FALSE,FALSE,NA,NA
"194","#UltraKids appreciate others #edtech #edutech #learning #education #school #fun 
Join The U... http://t.co/RflLyPKF0Q http://t.co/fVoNSrCMwU",FALSE,0,NA,2015-04-14 11:30:19,FALSE,NA,"587940944080666624",NA,"<a href=""http://sendible.com"" rel=""nofollow"">Sendible</a>","UltraKidsClub",0,FALSE,FALSE,NA,NA
"195","RT @MyAcademies: Facebook and parents, a growing platform for communication or just plain criticism by @egomaster52 #edutech http://t.co/SO¡­",FALSE,0,NA,2015-04-14 11:12:24,FALSE,NA,"587936438374793216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","team_CLPR",1,TRUE,FALSE,NA,NA
"196","Facebook and parents, a growing platform for communication or just plain criticism by @egomaster52 #edutech http://t.co/SOMjS2vb9O",FALSE,0,NA,2015-04-14 11:10:21,FALSE,NA,"587935920424366080",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","MyAcademies",1,FALSE,FALSE,NA,NA
"197","RT @Lucy_Bourne: Great to catch up with @ClaireLYoung today... Excited to be speaking at another @schoolspeakers event in June. #techineduc¡­",FALSE,0,NA,2015-04-14 11:09:11,FALSE,NA,"587935626344935424",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","schoolspeakers",2,TRUE,FALSE,NA,NA
"198","RT @EDLoungeGames: Variations for 'Kebab Hero' in dev. Nutritional,Casual,KebabED #edtech #gbl #gamedev #indiedev #edutech #gamification ht¡­",FALSE,0,NA,2015-04-14 10:11:04,FALSE,NA,"587920999942881280",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","indiegamesdevel",2,TRUE,FALSE,NA,NA
"199","Variations for 'Kebab Hero' in dev. Nutritional,Casual,KebabED #edtech #gbl #gamedev #indiedev #edutech #gamification http://t.co/MdYwlrnnua",FALSE,2,NA,2015-04-14 10:10:16,FALSE,NA,"587920800226873344",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EDLoungeGames",2,FALSE,FALSE,NA,NA
"200","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-14 10:08:22,FALSE,NA,"587920322915098624",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"201","Great review! Keep those preschool brains fresh this winter http://t.co/6XHonpMRvm (via @agardner73) #preschooler #parents #moms #edutech",FALSE,1,NA,2015-04-14 09:57:31,FALSE,NA,"587917592435814400",NA,"<a href=""http://www.brightstartapps.com"" rel=""nofollow"">New Posting App</a>","brightstartapps",0,FALSE,FALSE,NA,NA
"202","RT @socialreachin: #Edutech Startup #NayiDisha Raises Seed #Funding, #venturecapital, #startups http://t.co/oQOJlsVav2",FALSE,0,NA,2015-04-14 09:41:59,FALSE,NA,"587913681360400384",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>","abhiman76382510",2,TRUE,FALSE,NA,NA
"203","College pushes for more STEM teachers http://t.co/p2MLgKx5Ub #EduTech #chromebook #EdChat",FALSE,0,NA,2015-04-14 09:01:11,FALSE,NA,"587903413817597952",NA,"<a href=""http://app.vytmn.com/"" rel=""nofollow"">Vytmn</a>","LaurenR_GG",0,FALSE,FALSE,NA,NA
"204","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-14 08:04:20,FALSE,NA,"587889108820721664",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"205","RT @gpalearn: How video games in the classroom will make students smarter via<U+00A0>@jordosh<U+00A0>and<U+00A0>@Forbes<U+00A0>http://t.co/atP28MO3Pz<U+00A0>#Edutech",FALSE,0,NA,2015-04-14 07:54:35,FALSE,NA,"587886655966547968",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","nishantnaglive",1,TRUE,FALSE,NA,NA
"206","RT @heosat: A record 3600hrs of Quick Math Jr were played over the weekend. Lots of busy little minds! #edutech",FALSE,0,NA,2015-04-14 07:44:18,FALSE,NA,"587884065358872577",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","taybenlor",2,TRUE,FALSE,NA,NA
"207","Do you know? You can create lesson plans with #TED videos. #BAUprep #edutech #listening  
Here is my lesson plan... http://t.co/hYXCvrBAMG",FALSE,1,NA,2015-04-14 07:40:35,FALSE,NA,"587883133078544384",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","Aysegul_Kaban",0,FALSE,FALSE,NA,NA
"208","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 07:33:01,FALSE,NA,"587881227807563778",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"209","Student notebook protection to the max, view full review https://t.co/yFpzhMVU8b  #edchat #Edutech #schools #education #review #TANC",FALSE,3,NA,2015-04-14 06:40:15,FALSE,NA,"587867946208202752",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","TargusAU",0,FALSE,FALSE,NA,NA
"210","We provide feedback on whether you provide meaningful and corrective feedback. Visit http://t.co/U0jRLgCim3 for more info. #edutech",FALSE,2,NA,2015-04-14 06:21:13,FALSE,NA,"587863157357617152",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","V_Classroom",0,FALSE,FALSE,NA,NA
"211","RT @AlexW_GG: Personalized Learning? Yes! Now What?? http://t.co/SuycxxGpK8 #EduTech http://t.co/VPKvQMTtCO",FALSE,0,NA,2015-04-14 05:53:55,FALSE,NA,"587856288840818688",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheLearningAve",2,TRUE,FALSE,NA,NA
"212","We are one, from different l, and excelent<ed><U+00A0><U+00BD><ed><U+00B2><U+009E><ed><U+00A0><U+00BD><ed><U+00B2><U+009E>
#bahasainggris #songperformance #edutech #2014A #song¡­ https://t.co/5JMw624UVZ",FALSE,0,NA,2015-04-14 04:38:09,FALSE,NA,"587837218498162688",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","PeggySebaW",0,FALSE,FALSE,"112.654575","-7.305541"
"213","RT @heosat: A record 3600hrs of Quick Math Jr were played over the weekend. Lots of busy little minds! #edutech",FALSE,0,NA,2015-04-14 04:25:22,FALSE,NA,"587834005132718081",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GetShinyThings",2,TRUE,FALSE,NA,NA
"214","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUK2y7",FALSE,0,NA,2015-04-14 04:02:14,FALSE,NA,"587828182490992640",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"215","RT @LaurenR_GG: Looking to Personalize Learning? Yes! Now What?? http://t.co/5jUtfrNxgf #EduTech http://t.co/LaiEBp8ixJ",FALSE,0,NA,2015-04-14 03:56:59,FALSE,NA,"587826860945473536",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","grbzocak",1,TRUE,FALSE,NA,NA
"216","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 03:16:12,FALSE,NA,"587816595713581056",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"217","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 02:45:05,FALSE,NA,"587808767175225344",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"218","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-14 02:02:24,FALSE,NA,"587798024048418818",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"219","Students took their 1:1 #Chromebooks home for the first time today. Excitement is in the air! @DiamondLake76 #EduTech http://t.co/FfdWpXbbjK",FALSE,0,NA,2015-04-14 02:00:05,FALSE,NA,"587797440209772544",NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>","teacherMrMic",0,FALSE,FALSE,NA,NA
"220","@ScholasticAdms @kgreene26 RT Classes start 4/16 @HofstraCE Managing the Digital Classroom https://t.co/GIfasRXNPq #edutech #education",FALSE,0,"ScholasticAdms",2015-04-14 01:48:54,FALSE,NA,"587794628440629248","932883583","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MrEduTechnology",0,FALSE,FALSE,NA,NA
"221","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-14 01:43:58,FALSE,NA,"587793387283185664",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"222","I'm #whiteboarding on paper in pencil.
Handwriting is a technology
Analogue vs digital is relic of technological determinism.
#edutech",FALSE,2,NA,2015-04-14 01:34:38,FALSE,NA,"587791038728634368",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","helsouth",0,FALSE,FALSE,NA,NA
"223","#MDM: Mobile device management Part 2 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/qMVBf4JXok",FALSE,2,NA,2015-04-14 01:20:22,FALSE,NA,"587787448463273984",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",0,FALSE,FALSE,NA,NA
"224","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-14 00:42:26,FALSE,NA,"587777901187174400",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"225","@YoungEnt We're a startup improving quality of education in schools &amp; directing students to their passions. Feedback's appreciated!#edutech",FALSE,0,"YoungEnt",2015-04-13 23:52:14,FALSE,NA,"587765268098711553","278691695","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","instuguide",0,FALSE,FALSE,NA,NA
"226","A record 3600hrs of Quick Math Jr were played over the weekend. Lots of busy little minds! #edutech",FALSE,5,NA,2015-04-13 23:32:33,FALSE,NA,"587760314541670400",NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for i¦¯S</a>","heosat",2,FALSE,FALSE,NA,NA
"227","<U+00A1>Felicidades @LGetsemani por extender su especializaci¨®n educativa junto a T-Box! https://t.co/bUwX15Jn7R ¡­ #Rob¨®tica #EduTech #ElSalvador",FALSE,0,NA,2015-04-13 23:07:47,FALSE,NA,"587754079885074434",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","tboxlabs",0,FALSE,FALSE,NA,NA
"228","Help The UltraKids Club! vote for us &amp; share http://t.co/Sv4T1jB2Ta #edutech #edchat #teaching2030 #pichtorich #curriculum #edleaders",FALSE,1,NA,2015-04-13 22:38:07,FALSE,NA,"587746614078476288",NA,"<a href=""http://www.echofon.com/"" rel=""nofollow"">Echofon</a>","TinayeBillion",0,FALSE,FALSE,NA,NA
"229","RT @GreenDoorLabs: Thanks for sharing, @KatrinaStevens1! Great read: @OfficeofEdTech's ""Ed Tech Developer's Guide:"" http://t.co/0kbtoAJylr.¡­",FALSE,0,NA,2015-04-13 22:33:50,FALSE,NA,"587745536704405504",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","KatrinaStevens1",3,TRUE,FALSE,NA,NA
"230","byod_news: bsarte: #MDM: Mobile device management Part 2 of a 6 Part series #edtech #edutech #nonprofit #tech #ios¡­ http://t.co/pegaqN6xk4",FALSE,1,NA,2015-04-13 22:25:30,FALSE,NA,"587743439036514304",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","byod_news",0,FALSE,FALSE,NA,NA
"231","RT @GreenDoorLabs: Thanks for sharing, @KatrinaStevens1! Great read: @OfficeofEdTech's ""Ed Tech Developer's Guide:"" http://t.co/0kbtoAJylr.¡­",FALSE,0,NA,2015-04-13 22:20:09,FALSE,NA,"587742092992114689",NA,"<a href=""http://twitfox.com"" rel=""nofollow"">TwitfoxApp</a>","ednaks",3,TRUE,FALSE,NA,NA
"232","RT @GreenDoorLabs: Thanks for sharing, @KatrinaStevens1! Great read: @OfficeofEdTech's ""Ed Tech Developer's Guide:"" http://t.co/0kbtoAJylr.¡­",FALSE,0,NA,2015-04-13 22:20:04,FALSE,NA,"587742074583326720",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","MuzzyLane",3,TRUE,FALSE,NA,NA
"233","Thanks for sharing, @KatrinaStevens1! Great read: @OfficeofEdTech's ""Ed Tech Developer's Guide:"" http://t.co/0kbtoAJylr. #edtech #edutech",FALSE,5,NA,2015-04-13 22:18:00,FALSE,NA,"587741554615443456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GreenDoorLabs",3,FALSE,FALSE,NA,NA
"234","How 2 Put Metacognition in Process 4 #Teachers.#Metacognition,#Comprehension, #education,#edutech,#Teaching,#School,http://t.co/zhtcTUsr9x",FALSE,0,NA,2015-04-13 22:02:24,FALSE,NA,"587737626456629250",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"235","bsarte: #MDM: Mobile device management Part 2 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/pegaqN6xk4",FALSE,2,NA,2015-04-13 21:52:59,FALSE,NA,"587735255311847424",NA,"<a href=""http://ifttt.com"" rel=""nofollow"">IFTTT</a>","byod_news",0,FALSE,FALSE,NA,NA
"236","#MDM: Mobile device management Part 2 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/QQfgZq2lo9",FALSE,2,NA,2015-04-13 21:25:24,FALSE,NA,"587728315101880321",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",0,FALSE,FALSE,NA,NA
"237","#techupdate 6 Epic Ways We Misuse Mobile Technology http://t.co/zIuqJlfVdA  #edutech #mobile2 #mobiletechnology #mobiletech #technology",FALSE,0,NA,2015-04-13 20:53:48,FALSE,NA,"587720364278599680",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"238","Having so much fun in our #Minecraft class #edutech #STEAM #coding http://t.co/upjyb8cKwi",FALSE,1,NA,2015-04-13 20:45:09,FALSE,NA,"587718186914680832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","teck_e",0,FALSE,FALSE,NA,NA
"239","DYSLEXIC WHO,,, STUDENT OR THE TEACHER ??#Dyslexia, #Comprehension,#metacognition,#edutech,#TeachingLearningProcess,http://t.co/QaigSDALVd",FALSE,0,NA,2015-04-13 20:02:50,FALSE,NA,"587707535085277184",NA,"<a href=""http://gremln.com"" rel=""nofollow"">Gremln</a>","Shyam17",0,FALSE,FALSE,NA,NA
"240","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-13 19:52:16,FALSE,NA,"587704875863126016",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
"241","RT @Lucy_Bourne: Great to catch up with @ClaireLYoung today... Excited to be speaking at another @schoolspeakers event in June. #techineduc¡­",FALSE,0,NA,2015-04-13 19:51:39,FALSE,NA,"587704721978368000",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ClaireLYoung",2,TRUE,FALSE,NA,NA
"242","Great to catch up with @ClaireLYoung today... Excited to be speaking at another @schoolspeakers event in June. #techineducation #edutech",FALSE,1,NA,2015-04-13 19:47:06,FALSE,NA,"587703578346844164",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","Lucy_Bourne",2,FALSE,FALSE,NA,NA
"243","New teaching job! #saudiarabia #KSA #language #trainer #educator #schools #educhat #edutech #edchat http://t.co/HYzAn1Kpid",FALSE,1,NA,2015-04-13 19:39:35,FALSE,NA,"587701684194844672",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SeriousTeachers",0,FALSE,FALSE,NA,NA
"244","#MDM: Mobile device management Part 2 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/yi1xJvJOJW",FALSE,0,NA,2015-04-13 19:05:43,FALSE,NA,"587693164854714369",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",0,FALSE,FALSE,NA,NA
"245","#MDM: Mobile device management Part 1 of a 6 Part series #edtech #edutech #nonprofit #tech #ios #android http://t.co/PTyBl6S7II",FALSE,1,NA,2015-04-13 19:02:28,FALSE,NA,"587692342985019393",NA,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>","bsarte",0,FALSE,FALSE,NA,NA
"246","#EduTech industry client is looking for a Full-Stack Engineer  https://t.co/vRy4JxxNkw #edtech",FALSE,1,NA,2015-04-13 19:01:27,FALSE,NA,"587692090601111553",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","EduTechJobs",0,FALSE,FALSE,NA,NA
"247","#techupdate 5 Ways  New Technology has improve Infrastructure in developing c http://t.co/GGKlaSA0im  #education #edutech #tech #technology",FALSE,0,NA,2015-04-13 18:49:19,FALSE,NA,"587689034081763328",NA,"<a href=""http://www.ajaymatharu.com/"" rel=""nofollow"">Tweet Old Post</a>","baseg25",0,FALSE,FALSE,NA,NA
